Competitor,Facilitator,tip,value,cor
0.50505051,0.25252525,1,0,0
0.50505051,0.26262626,1,0,0
0.50505051,0.27272727,1,0,0
0.50505051,0.28282828,1,1.065532487046994e-7,0
0.50505051,0.29292929,1,9.319813520349386e-7,0
0.50505051,0.3030303,1,0,0
0.50505051,0.31313131,1,7.041960446937168e-7,0
0.50505051,0.32323232,1,0,0
0.50505051,0.33333333,1,9.80205190343142e-8,0
0.50505051,0.34343434,1,0,0
0.50505051,0.35353535,1,3.311768287554973e-7,0
0.50505051,0.36363636,1,0,0
0.50505051,0.37373737,1,0,0
0.50505051,0.38383838,1,0,0
0.50505051,0.39393939,1,2.5582473602914213e-8,0
0.50505051,0.4040404,1,0,0
0.50505051,0.41414141,1,9.594063337523553e-8,0
0.50505051,0.42424242,1,0,0
0.50505051,0.43434343,1,2.7894667302530432e-8,0
0.50505051,0.44444444,1,0,0
0.50505051,0.45454545,1,0,0
0.50505051,0.46464646,1,0,0
0.50505051,0.47474747,1,0,0
0.50505051,0.48484848,1,6.733837270853083e-9,0
0.50505051,0.49494949,1,0,0
0.50505051,0.50505051,1,2.8881867777724725e-8,0
0.50505051,0.51515152,1,0,0
0.50505051,0.52525253,1,2.5597522071124644e-9,0
0.50505051,0.53535354,1,0,0
0.50505051,0.54545455,1,2.87922389256734e-8,0
0.50505051,0.55555556,1,0,0
0.50505051,0.56565657,1,1.391488767277238e-8,0
0.50505051,0.57575758,1,0,0
0.50505051,0.58585859,1,0,0
0.50505051,0.5959596,1,8.64053847249302e-10,0
0.50505051,0.60606061,1,0,0
0.50505051,0.61616162,1,8.060249979902067e-10,0
0.50505051,0.62626263,1,0,0
0.50505051,0.63636364,1,7.804983199077852e-10,0
0.50505051,0.64646465,1,0,0
0.50505051,0.65656566,1,7.672777239786655e-10,0
0.50505051,0.66666667,1,0,0
0.50505051,0.67676768,1,7.623184085980838e-10,0
0.50505051,0.68686869,1,0,0
0.50505051,0.6969697,1,7.643818522029554e-10,0
0.50505051,0.70707071,1,0,0
0.50505051,0.71717172,1,7.731225095286564e-10,0
0.50505051,0.72727273,1,0,0
0.50505051,0.73737374,1,7.886464145456794e-10,0
0.50505051,0.74747475,1,0,0
0.50505051,0.75757576,1,8.113973282930509e-10,0
0.50505051,0.76767677,1,0,0
0.50505051,0.77777778,1,8.421395587876467e-10,0
0.50505051,0.78787879,1,0,0
0.50505051,0.7979798,1,8.819975782392575e-10,0
0.50505051,0.80808081,1,0,0
0.50505051,0.81818182,1,9.325486877043155e-10,0
0.50505051,0.82828283,1,0,0
0.50505051,0.83838384,1,9.959590427571772e-10,0
0.50505051,0.84848485,1,0,0
0.50505051,0.85858586,1,1.075216944679269e-9,0
0.50505051,0.86868687,1,0,0
0.50505051,0.87878788,1,1.1744577888661566e-9,0
0.50505051,0.88888889,1,0,0
0.50505051,0.8989899,1,1.299519761471801e-9,0
0.50505051,0.90909091,1,0,0
0.50505051,0.91919192,1,1.4588174913954255e-9,0
0.50505051,0.92929293,1,0,0
0.50505051,0.93939394,1,1.6648541992736467e-9,0
0.50505051,0.94949495,1,0,0
0.50505051,0.95959596,1,1.9369421143805573e-9,0
0.50505051,0.96969697,1,0,0
0.50505051,0.97979798,1,2.3065425065388335e-9,0
0.50505051,0.98989899,1,0,0
0.50505051,1,1,2.829338903224954e-9,0
0.51515152,0,-1,2.7788635654107855e-9,0
0.51515152,0.01010101,-1,0,0
0.51515152,0.02020202,-1,3.680114708116662e-9,0
0.51515152,0.03030303,-1,9.543097657840461e-10,0
0.51515152,0.04040404,1,2.1241515763092968e-8,0
0.51515152,0.05050505,1,6.871987470091767e-8,0
0.51515152,0.06060606,1,0,0
0.51515152,0.07070707,1,0,0
0.51515152,0.08080808,1,4.864465965147247e-6,0
0.51515152,0.09090909,1,3.5299854220284035e-6,0
0.51515152,0.1010101,1,0,0
0.51515152,0.11111111,1,0,0
0.51515152,0.12121212,1,0,0
0.51515152,0.13131313,1,7.312523986547604e-6,0
0.51515152,0.14141414,1,0,0
0.51515152,0.15151515,1,3.7136769048538554e-5,0
0.51515152,0.16161616,1,3.202003476462778e-5,0
0.51515152,0.17171717,1,2.4807016785325688e-5,0
0.51515152,0.18181818,1,4.186480824682804e-6,0
0.51515152,0.19191919,1,5.642995021435127e-6,0
0.51515152,0.2020202,1,0,0
0.51515152,0.21212121,1,5.064361447853116e-6,0
0.51515152,0.22222222,1,0,0
0.51515152,0.23232323,1,2.6499760807951133e-6,0
0.51515152,0.24242424,1,0,0
0.51515152,0.25252525,1,3.435204315394458e-7,0
0.51515152,0.26262626,1,7.056696838645849e-7,0
0.51515152,0.27272727,1,1.4129788828256552e-7,0
0.51515152,0.28282828,1,0,0
0.51515152,0.29292929,1,0,0
0.51515152,0.3030303,1,1.9732495403133045e-7,0
0.51515152,0.31313131,1,0,0
0.51515152,0.32323232,1,3.814753566889096e-7,0
0.51515152,0.33333333,1,0,0
0.51515152,0.34343434,1,6.731787755072106e-8,0
0.51515152,0.35353535,1,0,0
0.51515152,0.36363636,1,9.821110324388373e-8,0
0.51515152,0.37373737,1,3.7188143465627376e-8,0
0.51515152,0.38383838,1,4.6173611552724486e-8,0
0.51515152,0.39393939,1,0,0
0.51515152,0.4040404,1,3.17477643395292e-8,0
0.51515152,0.41414141,1,0,0
0.51515152,0.42424242,1,1.685798261829019e-8,0
0.51515152,0.43434343,1,0,0
0.51515152,0.44444444,1,2.4341090431748667e-9,0
0.51515152,0.45454545,1,5.418738017130486e-9,0
0.51515152,0.46464646,1,3.721619314420307e-9,0
0.51515152,0.47474747,1,3.107762706009746e-8,0
0.51515152,0.48484848,1,0,0
0.51515152,0.49494949,1,1.2465151277969231e-9,0
0.51515152,0.50505051,1,0,0
0.51515152,0.51515152,1,8.647190998944954e-9,0
0.51515152,0.52525253,1,0,0
0.51515152,0.53535354,1,1.194006279121946e-8,0
0.51515152,0.54545455,1,0,0
0.51515152,0.55555556,1,1.1503069839958938e-8,0
0.51515152,0.56565657,1,0,0
0.51515152,0.57575758,1,1.032286455398989e-8,0
0.51515152,0.58585859,1,1.3602381299373295e-9,0
0.51515152,0.5959596,1,0,0
0.51515152,0.60606061,1,7.38643422205931e-10,0
0.51515152,0.61616162,1,0,0
0.51515152,0.62626263,1,7.04852345420723e-10,0
0.51515152,0.63636364,1,0,0
0.51515152,0.64646465,1,6.878215313545947e-10,0
0.51515152,0.65656566,1,0,0
0.51515152,0.66666667,1,6.795921029861189e-10,0
0.51515152,0.67676768,1,0,0
0.51515152,0.68686869,1,6.78082888885378e-10,0
0.51515152,0.6969697,1,0,0
0.51515152,0.70707071,1,6.826211399483889e-10,0
0.51515152,0.71717172,1,0,0
0.51515152,0.72727273,1,6.931001880041646e-10,0
0.51515152,0.73737374,1,0,0
0.51515152,0.74747475,1,7.097518873271893e-10,0
0.51515152,0.75757576,1,0,0
0.51515152,0.76767677,1,7.330883612566198e-10,0
0.51515152,0.77777778,1,0,0
0.51515152,0.78787879,1,7.639233469356952e-10,0
0.51515152,0.7979798,1,0,0
0.51515152,0.80808081,1,8.034200291926786e-10,0
0.51515152,0.81818182,1,0,0
0.51515152,0.82828283,1,8.531905838569508e-10,0
0.51515152,0.83838384,1,0,0
0.51515152,0.84848485,1,9.154401926267807e-10,0
0.51515152,0.85858586,1,0,0
0.51515152,0.86868687,1,9.932188864332851e-10,0
0.51515152,0.87878788,1,0,0
0.51515152,0.88888889,1,1.0907757510225658e-9,0
0.51515152,0.8989899,1,0,0
0.51515152,0.90909091,1,1.214143602250024e-9,0
0.51515152,0.91919192,1,0,0
0.51515152,0.92929293,1,1.3721180738422452e-9,0
0.51515152,0.93939394,1,0,0
0.51515152,0.94949495,1,1.5779482551373044e-9,0
0.51515152,0.95959596,1,0,0
0.51515152,0.96969697,1,1.852492273225542e-9,0
0.51515152,0.97979798,1,0,0
0.51515152,0.98989899,1,2.230781203895523e-9,0
0.51515152,1,1,0,0
0.52525253,0,-1,0,0
0.52525253,0.01010101,-1,2.778925016525685e-9,0
0.52525253,0.02020202,-1,0,0
0.52525253,0.03030303,-1,0,0
0.52525253,0.04040404,1,0,0
0.52525253,0.05050505,1,0,0
0.52525253,0.06060606,1,8.126278213808292e-7,0
0.52525253,0.07070707,1,7.595184741148842e-7,0
0.52525253,0.08080808,1,0,0
0.52525253,0.09090909,1,0,0
0.52525253,0.1010101,1,2.7126241239966477e-5,0
0.52525253,0.11111111,1,4.804074607636722e-5,0
0.52525253,0.12121212,1,1.6279395846140688e-5,0
0.52525253,0.13131313,1,0,0
0.52525253,0.14141414,1,1.1477148690391915e-5,0
0.52525253,0.15151515,1,0,0
0.52525253,0.16161616,1,0,0
0.52525253,0.17171717,1,0,0
0.52525253,0.18181818,1,0,0
0.52525253,0.19191919,1,0,0
0.52525253,0.2020202,1,2.0587907221488425e-5,0
0.52525253,0.21212121,1,0,0
0.52525253,0.22222222,1,6.918198919265705e-7,0
0.52525253,0.23232323,1,0,0
0.52525253,0.24242424,1,1.4305012958402586e-6,0
0.52525253,0.25252525,1,0,0
0.52525253,0.26262626,1,0,0
0.52525253,0.27272727,1,0,0
0.52525253,0.28282828,1,1.9000021781891977e-7,0
0.52525253,0.29292929,1,7.312273060676944e-7,0
0.52525253,0.3030303,1,0,0
0.52525253,0.31313131,1,6.005506822134521e-7,0
0.52525253,0.32323232,1,0,0
0.52525253,0.33333333,1,1.0594694675845064e-7,0
0.52525253,0.34343434,1,0,0
0.52525253,0.35353535,1,2.850318951942654e-7,0
0.52525253,0.36363636,1,0,0
0.52525253,0.37373737,1,0,0
0.52525253,0.38383838,1,0,0
0.52525253,0.39393939,1,2.6215676505758625e-8,0
0.52525253,0.4040404,1,0,0
0.52525253,0.41414141,1,8.689257429623787e-8,0
0.52525253,0.42424242,1,0,0
0.52525253,0.43434343,1,2.357441635402191e-8,0
0.52525253,0.44444444,1,0,0
0.52525253,0.45454545,1,0,0
0.52525253,0.46464646,1,0,0
0.52525253,0.47474747,1,0,0
0.52525253,0.48484848,1,5.6718149675898295e-9,0
0.52525253,0.49494949,1,0,0
0.52525253,0.50505051,1,2.6354195178485143e-8,0
0.52525253,0.51515152,1,0,0
0.52525253,0.52525253,1,1.645377651233841e-9,0
0.52525253,0.53535354,1,0,0
0.52525253,0.54545455,1,2.6721655388362977e-8,0
0.52525253,0.55555556,1,0,0
0.52525253,0.56565657,1,1.2826950218108177e-8,0
0.52525253,0.57575758,1,0,0
0.52525253,0.58585859,1,0,0
0.52525253,0.5959596,1,6.966896951592604e-10,0
0.52525253,0.60606061,1,0,0
0.52525253,0.61616162,1,6.457822120140705e-10,0
0.52525253,0.62626263,1,0,0
0.52525253,0.63636364,1,6.239406764452746e-10,0
0.52525253,0.64646465,1,0,0
0.52525253,0.65656566,1,6.125963907004616e-10,0
0.52525253,0.66666667,1,0,0
0.52525253,0.67676768,1,6.080623619195666e-10,0
0.52525253,0.68686869,1,0,0
0.52525253,0.6969697,1,6.092064724781167e-10,0
0.52525253,0.70707071,1,0,0
0.52525253,0.71717172,1,6.156864573374048e-10,0
0.52525253,0.72727273,1,0,0
0.52525253,0.73737374,1,6.275483747082353e-10,0
0.52525253,0.74747475,1,0,0
0.52525253,0.75757576,1,6.45113453479583e-10,0
0.52525253,0.76767677,1,0,0
0.52525253,0.77777778,1,6.68957081175793e-10,0
0.52525253,0.78787879,1,0,0
0.52525253,0.7979798,1,6.999347246045006e-10,0
0.52525253,0.80808081,1,0,0
0.52525253,0.81818182,1,7.392501742344015e-10,0
0.52525253,0.82828283,1,0,0
0.52525253,0.83838384,1,7.88556091527691e-10,0
0.52525253,0.84848485,1,0,0
0.52525253,0.85858586,1,8.501275530835294e-10,0
0.52525253,0.86868687,1,0,0
0.52525253,0.87878788,1,9.271006203554963e-10,0
0.52525253,0.88888889,1,0,0
0.52525253,0.8989899,1,1.0238839126574735e-9,0
0.52525253,0.90909091,1,0,0
0.52525253,0.91919192,1,1.146790038696402e-9,0
0.52525253,0.92929293,1,0,0
0.52525253,0.93939394,1,1.3051267306437435e-9,0
0.52525253,0.94949495,1,0,0
0.52525253,0.95959596,1,1.5131367343580727e-9,0
0.52525253,0.96969697,1,0,0
0.52525253,0.97979798,1,1.793772191625506e-9,0
0.52525253,0.98989899,1,0,0
0.52525253,1,1,2.1872577327282375e-9,0
0.53535354,0,-1,2.174565722794924e-9,0
0.53535354,0.01010101,-1,0,0
0.53535354,0.02020202,-1,2.8601751219173303e-9,0
0.53535354,0.03030303,-1,1.6479027210275502e-9,0
0.53535354,0.04040404,1,2.1906155372327947e-8,0
0.53535354,0.05050505,1,7.143701576524108e-8,0
0.53535354,0.06060606,1,0,0
0.53535354,0.07070707,1,0,0
0.53535354,0.08080808,1,4.288652970717521e-6,0
0.53535354,0.09090909,1,3.043540463113459e-6,0
0.53535354,0.1010101,1,0,0
0.53535354,0.11111111,1,0,0
0.53535354,0.12121212,1,0,0
0.53535354,0.13131313,1,5.147017603303539e-6,0
0.53535354,0.14141414,1,0,0
0.53535354,0.15151515,1,3.3340856556606015e-5,0
0.53535354,0.16161616,1,2.584393087345234e-5,0
0.53535354,0.17171717,1,1.9444216307419993e-5,0
0.53535354,0.18181818,1,1.8003500081249514e-6,0
0.53535354,0.19191919,1,4.694154029493802e-6,0
0.53535354,0.2020202,1,0,0
0.53535354,0.21212121,1,4.161183618634823e-6,0
0.53535354,0.22222222,1,0,0
0.53535354,0.23232323,1,1.935474180436358e-6,0
0.53535354,0.24242424,1,0,0
0.53535354,0.25252525,1,2.291421035806707e-7,0
0.53535354,0.26262626,1,6.264100782118476e-7,0
0.53535354,0.27272727,1,1.1790087270355798e-7,0
0.53535354,0.28282828,1,0,0
0.53535354,0.29292929,1,0,0
0.53535354,0.3030303,1,1.452754553554314e-7,0
0.53535354,0.31313131,1,0,0
0.53535354,0.32323232,1,3.9065166238856373e-07,0
0.53535354,0.33333333,1,0,0
0.53535354,0.34343434,1,5.0612527974891475e-8,0
0.53535354,0.35353535,1,0,0
0.53535354,0.36363636,1,8.67551668623179e-8,0
0.53535354,0.37373737,1,3.3371286403749425e-8,0
0.53535354,0.38383838,1,4.2469327784910866e-8,0
0.53535354,0.39393939,1,0,0
0.53535354,0.4040404,1,3.3819162068926544e-8,0
0.53535354,0.41414141,1,0,0
0.53535354,0.42424242,1,1.2631013698655158e-8,0
0.53535354,0.43434343,1,0,0
0.53535354,0.44444444,1,1.885606500499383e-9,0
0.53535354,0.45454545,1,4.7653657023780805e-9,0
0.53535354,0.46464646,1,4.647704918242859e-9,0
0.53535354,0.47474747,1,2.8044673714833907e-8,0
0.53535354,0.48484848,1,0,0
0.53535354,0.49494949,1,7.888268989009183e-10,0
0.53535354,0.50505051,1,0,0
0.53535354,0.51515152,1,7.320942777489653e-9,0
0.53535354,0.52525253,1,0,0
0.53535354,0.53535354,1,1.0910523332401198e-8,0
0.53535354,0.54545455,1,0,0
0.53535354,0.55555556,1,1.0562988654968294e-8,0
0.53535354,0.56565657,1,0,0
0.53535354,0.57575758,1,9.767009386238857e-9,0
0.53535354,0.58585859,1,1.1792510046074003e-9,0
0.53535354,0.5959596,1,0,0
0.53535354,0.60606061,1,6.023230863390002e-10,0
0.53535354,0.61616162,1,0,0
0.53535354,0.62626263,1,5.727822159742706e-10,0
0.53535354,0.63636364,1,0,0
0.53535354,0.64646465,1,5.580444676440455e-10,0
0.53535354,0.65656566,1,0,0
0.53535354,0.66666667,1,5.507786977086011e-10,0
0.53535354,0.67676768,1,0,0
0.53535354,0.68686869,1,5.49078251674013e-10,0
0.53535354,0.6969697,1,0,0
0.53535354,0.70707071,1,5.523101948417055e-10,0
0.53535354,0.71717172,1,0,0
0.53535354,0.72727273,1,5.603453315378148e-10,0
0.53535354,0.73737374,1,0,0
0.53535354,0.74747475,1,5.733406551338554e-10,0
0.53535354,0.75757576,1,0,0
0.53535354,0.76767677,1,5.916819231234841e-10,0
0.53535354,0.77777778,1,0,0
0.53535354,0.78787879,1,6.159950808375113e-10,0
0.53535354,0.7979798,1,0,0
0.53535354,0.80808081,1,6.471812788488503e-10,0
0.53535354,0.81818182,1,0,0
0.53535354,0.82828283,1,6.864902898005149e-10,0
0.53535354,0.83838384,1,0,0
0.53535354,0.84848485,1,7.356275313437009e-10,0
0.53535354,0.85858586,1,0,0
0.53535354,0.86868687,1,7.96948573308573e-10,0
0.53535354,0.87878788,1,0,0
0.53535354,0.88888889,1,8.737202570437834e-10,0
0.53535354,0.8989899,1,0,0
0.53535354,0.90909091,1,9.705529959696394e-10,0
0.53535354,0.91919192,1,0,0
0.53535354,0.92929293,1,1.0941222899546463e-9,0
0.53535354,0.93939394,1,0,0
0.53535354,0.94949495,1,1.2543988146096472e-9,0
0.53535354,0.95959596,1,0,0
0.53535354,0.96969697,1,1.4669173566052294e-9,0
0.53535354,0.97979798,1,0,0
0.53535354,0.98989899,1,1.757486272617459e-9,0
0.53535354,1,1,0,0
0.54545455,0,-1,0,0
0.54545455,0.01010101,-1,2.1968341820277627e-9,0
0.54545455,0.02020202,-1,0,0
0.54545455,0.03030303,-1,0,0
0.54545455,0.04040404,1,0,0
0.54545455,0.05050505,1,0,0
0.54545455,0.06060606,1,8.234908277813702e-7,0
0.54545455,0.07070707,1,9.623813753023569e-7,0
0.54545455,0.08080808,1,0,0
0.54545455,0.09090909,1,0,0
0.54545455,0.1010101,1,2.511270472823526e-5,0
0.54545455,0.11111111,1,4.572306323170779e-5,0
0.54545455,0.12121212,1,1.5903667661041254e-5,0
0.54545455,0.13131313,1,0,0
0.54545455,0.14141414,1,7.979628073371714e-6,0
0.54545455,0.15151515,1,0,0
0.54545455,0.16161616,1,0,0
0.54545455,0.17171717,1,0,0
0.54545455,0.18181818,1,0,0
0.54545455,0.19191919,1,0,0
0.54545455,0.2020202,1,1.687427500510239e-5,0
0.54545455,0.21212121,1,0,0
0.54545455,0.22222222,1,5.281047563585162e-7,0
0.54545455,0.23232323,1,0,0
0.54545455,0.24242424,1,1.233295756901498e-6,0
0.54545455,0.25252525,1,0,0
0.54545455,0.26262626,1,0,0
0.54545455,0.27272727,1,0,0
0.54545455,0.28282828,1,2.303287597896997e-7,0
0.54545455,0.29292929,1,5.85606673661232e-7,0
0.54545455,0.3030303,1,0,0
0.54545455,0.31313131,1,5.272806347960568e-7,0
0.54545455,0.32323232,1,0,0
0.54545455,0.33333333,1,1.0560690372471983e-7,0
0.54545455,0.34343434,1,0,0
0.54545455,0.35353535,1,2.51155232187017e-7,0
0.54545455,0.36363636,1,0,0
0.54545455,0.37373737,1,0,0
0.54545455,0.38383838,1,0,0
0.54545455,0.39393939,1,2.6132880011964232e-8,0
0.54545455,0.4040404,1,0,0
0.54545455,0.41414141,1,7.984483857801374e-8,0
0.54545455,0.42424242,1,0,0
0.54545455,0.43434343,1,2.0524814286596553e-8,0
0.54545455,0.44444444,1,0,0
0.54545455,0.45454545,1,0,0
0.54545455,0.46464646,1,0,0
0.54545455,0.47474747,1,0,0
0.54545455,0.48484848,1,4.832655184261459e-9,0
0.54545455,0.49494949,1,0,0
0.54545455,0.50505051,1,2.4385336239371535e-8,0
0.54545455,0.51515152,1,0,0
0.54545455,0.52525253,1,9.058289264449356e-10,0
0.54545455,0.53535354,1,0,0
0.54545455,0.54545455,1,2.5066254950907674e-8,0
0.54545455,0.55555556,1,0,0
0.54545455,0.56565657,1,1.193453747717994e-8,0
0.54545455,0.57575758,1,0,0
0.54545455,0.58585859,1,0,0
0.54545455,0.5959596,1,5.78424116858163e-10,0
0.54545455,0.60606061,1,0,0
0.54545455,0.61616162,1,5.328019458164002e-10,0
0.54545455,0.62626263,1,0,0
0.54545455,0.63636364,1,5.136396350542868e-10,0
0.54545455,0.64646465,1,0,0
0.54545455,0.65656566,1,5.036601936111996e-10,0
0.54545455,0.66666667,1,0,0
0.54545455,0.67676768,1,4.994562597196613e-10,0
0.54545455,0.68686869,1,0,0
0.54545455,0.6969697,1,4.999804645322917e-10,0
0.54545455,0.70707071,1,0,0
0.54545455,0.71717172,1,5.048968465510597e-10,0
0.54545455,0.72727273,1,0,0
0.54545455,0.73737374,1,5.142110891019104e-10,0
0.54545455,0.74747475,1,0,0
0.54545455,0.75757576,1,5.281605119722769e-10,0
0.54545455,0.76767677,1,0,0
0.54545455,0.77777778,1,5.471904707653358e-10,0
0.54545455,0.78787879,1,0,0
0.54545455,0.7979798,1,5.719706515187017e-10,0
0.54545455,0.80808081,1,0,0
0.54545455,0.81818182,1,6.034463905452494e-10,0
0.54545455,0.82828283,1,0,0
0.54545455,0.83838384,1,6.429155945989264e-10,0
0.54545455,0.84848485,1,0,0
0.54545455,0.85858586,1,6.92163378261841e-10,0
0.54545455,0.86868687,1,0,0
0.54545455,0.87878788,1,7.536380794819982e-10,0
0.54545455,0.88888889,1,0,0
0.54545455,0.8989899,1,8.307621049809603e-10,0
0.54545455,0.90909091,1,0,0
0.54545455,0.91919192,1,9.28409127158407e-10,0
0.54545455,0.92929293,1,0,0
0.54545455,0.93939394,1,1.053710341625269e-9,0
0.54545455,0.94949495,1,0,0
0.54545455,0.95959596,1,1.2174681756012968e-9,0
0.54545455,0.96969697,1,0,0
0.54545455,0.97979798,1,1.4369030064645406e-9,0
0.54545455,0.98989899,1,0,0
0.54545455,1,1,1.7419293834239346e-9,0
0.55555556,0,-1,1.747376402403897e-9,0
0.55555556,0.01010101,-1,0,0
0.55555556,0.02020202,-1,2.284011383671403e-9,0
0.55555556,0.03030303,-1,2.0986049520721475e-9,0
0.55555556,0.04040404,1,2.2652932412636775e-8,0
0.55555556,0.05050505,1,7.453192868425162e-8,0
0.55555556,0.06060606,1,0,0
0.55555556,0.07070707,1,0,0
0.55555556,0.08080808,1,3.82118580309907e-6,0
0.55555556,0.09090909,1,2.669918112223968e-6,0
0.55555556,0.1010101,1,0,0
0.55555556,0.11111111,1,0,0
0.55555556,0.12121212,1,0,0
0.55555556,0.13131313,1,3.5876687965355813e-6,0
0.55555556,0.14141414,1,0,0
0.55555556,0.15151515,1,3.015544914887869e-5,0
0.55555556,0.16161616,1,2.1410547601408327e-5,0
0.55555556,0.17171717,1,1.5724842702184107e-5,0
0.55555556,0.18181818,1,3.606289970775834e-7,0
0.55555556,0.19191919,1,3.920017869677395e-6,0
0.55555556,0.2020202,1,0,0
0.55555556,0.21212121,1,3.457080777752708e-6,0
0.55555556,0.22222222,1,0,0
0.55555556,0.23232323,1,1.5180928885456524e-6,0
0.55555556,0.24242424,1,0,0
0.55555556,0.25252525,1,1.48575941375384e-7,0
0.55555556,0.26262626,1,5.605339182011449e-7,0
0.55555556,0.27272727,1,9.745220681907085e-8,0
0.55555556,0.28282828,1,0,0
0.55555556,0.29292929,1,0,0
0.55555556,0.3030303,1,1.0813308789749954e-7,0
0.55555556,0.31313131,1,0,0
0.55555556,0.32323232,1,3.900205604878693e-7,0
0.55555556,0.33333333,1,0,0
0.55555556,0.34343434,1,3.772953191543138e-8,0
0.55555556,0.35353535,1,0,0
0.55555556,0.36363636,1,7.86751435065014e-8,0
0.55555556,0.37373737,1,3.0459978863994765e-8,0
0.55555556,0.38383838,1,3.9310523164104445e-8,0
0.55555556,0.39393939,1,0,0
0.55555556,0.4040404,1,3.489650211228046e-8,0
0.55555556,0.41414141,1,0,0
0.55555556,0.42424242,1,9.575128256718085e-9,0
0.55555556,0.43434343,1,0,0
0.55555556,0.44444444,1,1.444721174525968e-9,0
0.55555556,0.45454545,1,4.30406769501325e-9,0
0.55555556,0.46464646,1,5.345968264763856e-9,0
0.55555556,0.47474747,1,2.574215635998689e-8,0
0.55555556,0.48484848,1,0,0
0.55555556,0.49494949,1,4.1463352950322014e-10,0
0.55555556,0.50505051,1,0,0
0.55555556,0.51515152,1,6.249721542703462e-9,0
0.55555556,0.52525253,1,0,0
0.55555556,0.53535354,1,1.0087212809560846e-8,0
0.55555556,0.54545455,1,0,0
0.55555556,0.55555556,1,9.7942376375359e-9,0
0.55555556,0.56565657,1,0,0
0.55555556,0.57575758,1,9.311470478631421e-9,0
0.55555556,0.58585859,1,1.0457246457149135e-9,0
0.55555556,0.5959596,1,0,0
0.55555556,0.60606061,1,5.042712722497147e-10,0
0.55555556,0.61616162,1,0,0
0.55555556,0.62626263,1,4.778910252607e-10,0
0.55555556,0.63636364,1,0,0
0.55555556,0.64646465,1,4.6484409585779205e-10,0
0.55555556,0.65656566,1,0,0
0.55555556,0.66666667,1,4.5829537978288484e-10,0
0.55555556,0.67676768,1,0,0
0.55555556,0.68686869,1,4.5647673879785533e-10,0
0.55555556,0.6969697,1,0,0
0.55555556,0.70707071,1,4.587901672282318e-10,0
0.55555556,0.71717172,1,0,0
0.55555556,0.72727273,1,4.6509231612483237e-10,0
0.55555556,0.73737374,1,0,0
0.55555556,0.74747475,1,4.754872015828296e-10,0
0.55555556,0.75757576,1,0,0
0.55555556,0.76767677,1,4.902714202254834e-10,0
0.55555556,0.77777778,1,0,0
0.55555556,0.78787879,1,5.099394100752627e-10,0
0.55555556,0.7979798,1,0,0
0.55555556,0.80808081,1,5.352064297505387e-10,0
0.55555556,0.81818182,1,0,0
0.55555556,0.82828283,1,5.670664337601577e-10,0
0.55555556,0.83838384,1,0,0
0.55555556,0.84848485,1,6.06873487710765e-10,0
0.55555556,0.85858586,1,0,0
0.55555556,0.86868687,1,6.564923532994572e-10,0
0.55555556,0.87878788,1,0,0
0.55555556,0.88888889,1,7.184969052027346e-10,0
0.55555556,0.8989899,1,0,0
0.55555556,0.90909091,1,7.965024211578458e-10,0
0.55555556,0.91919192,1,0,0
0.55555556,0.92929293,1,8.95701991719764e-10,0
0.55555556,0.93939394,1,0,0
0.55555556,0.94949495,1,1.0237843993172841e-9,0
0.55555556,0.95959596,1,0,0
0.55555556,0.96969697,1,1.1925995786549876e-9,0
0.55555556,0.97979798,1,0,0
0.55555556,0.98989899,1,1.421624987337812e-9,0
0.55555556,1,1,0,0
0.56565657,0,-1,0,0
0.56565657,0.01010101,-1,1.7786106290572367e-9,0
0.56565657,0.02020202,-1,0,0
0.56565657,0.03030303,-1,0,0
0.56565657,0.04040404,1,0,0
0.56565657,0.05050505,1,0,0
0.56565657,0.06060606,1,8.352898729157233e-7,0
0.56565657,0.07070707,1,1.1191059054908693e-6,0
0.56565657,0.08080808,1,0,0
0.56565657,0.09090909,1,0,0
0.56565657,0.1010101,1,2.3527663730055794e-5,0
0.56565657,0.11111111,1,4.362469826955931e-5,0
0.56565657,0.12121212,1,1.5319553620065563e-5,0
0.56565657,0.13131313,1,0,0
0.56565657,0.14141414,1,5.7518184476066385e-6,0
0.56565657,0.15151515,1,0,0
0.56565657,0.16161616,1,0,0
0.56565657,0.17171717,1,0,0
0.56565657,0.18181818,1,1.4506073530355937e-7,0
0.56565657,0.19191919,1,0,0
0.56565657,0.2020202,1,1.4272136647196022e-5,0
0.56565657,0.21212121,1,0,0
0.56565657,0.22222222,1,4.278723908100802e-7,0
0.56565657,0.23232323,1,0,0
0.56565657,0.24242424,1,1.078412335482426e-6,0
0.56565657,0.25252525,1,0,0
0.56565657,0.26262626,1,0,0
0.56565657,0.27272727,1,0,0
0.56565657,0.28282828,1,2.495063317724089e-7,0
0.56565657,0.29292929,1,4.782499846669453e-7,0
0.56565657,0.3030303,1,0,0
0.56565657,0.31313131,1,4.734391451052034e-7,0
0.56565657,0.32323232,1,0,0
0.56565657,0.33333333,1,1.0207814499807457e-7,0
0.56565657,0.34343434,1,0,0
0.56565657,0.35353535,1,2.255116507768662e-7,0
0.56565657,0.36363636,1,0,0
0.56565657,0.37373737,1,0,0
0.56565657,0.38383838,1,0,0
0.56565657,0.39393939,1,2.5742479440360455e-8,0
0.56565657,0.4040404,1,0,0
0.56565657,0.41414141,1,7.430355309353612e-8,0
0.56565657,0.42424242,1,0,0
